day,id,sulfur_dioxide,carbon_monoxide,ozone,pm_2.5,methane,benzene,nitrous_oxide,xylene,longitude,latitude,sulfur_dioxide_exposure_window
2016-05-15T03:00:00Z,feed_4901,NaN,65.81818181818181,31.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T04:00:00Z,feed_4901,NaN,67.9090909090909,30,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T05:00:00Z,feed_4901,NaN,70.0909090909091,29.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T06:00:00Z,feed_4901,NaN,70.27272727272727,29.818181818181817,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T07:00:00Z,feed_4901,NaN,63.5,30.333333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T08:00:00Z,feed_4901,NaN,55.81818181818182,33.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T09:00:00Z,feed_4901,NaN,53.63636363636363,33.4,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T10:00:00Z,feed_4901,NaN,50.63636363636363,33.333333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T11:00:00Z,feed_4901,NaN,48.27272727272727,33.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T12:00:00Z,feed_4901,NaN,49.083333333333336,33.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T13:00:00Z,feed_4901,NaN,50.54545454545455,34.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T14:00:00Z,feed_4901,NaN,52.90909090909091,32.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T15:00:00Z,feed_4901,NaN,48.45454545454545,32.916666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T16:00:00Z,feed_4901,NaN,47.27272727272727,30,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T17:00:00Z,feed_4901,NaN,51.833333333333336,29.916666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T18:00:00Z,feed_4901,NaN,51,30.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T19:00:00Z,feed_4901,NaN,51.90909090909091,30.333333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T20:00:00Z,feed_4901,NaN,55,29.666666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T21:00:00Z,feed_4901,NaN,53.583333333333336,29.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T22:00:00Z,feed_4901,NaN,54,28.727272727272727,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-15T23:00:00Z,feed_4901,NaN,54.18181818181818,29.545454545454547,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T00:00:00Z,feed_4901,NaN,53.18181818181818,28.666666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T01:00:00Z,feed_4901,NaN,57.18181818181818,28,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T02:00:00Z,feed_4901,NaN,54.666666666666664,29.083333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T03:00:00Z,feed_4901,NaN,55.54545454545455,27,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T04:00:00Z,feed_4901,NaN,57.45454545454545,24.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T05:00:00Z,feed_4901,NaN,58,24,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T06:00:00Z,feed_4901,NaN,56.63636363636363,25.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T07:00:00Z,feed_4901,NaN,53.166666666666664,26.818181818181817,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T08:00:00Z,feed_4901,NaN,48.63636363636363,29.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T09:00:00Z,feed_4901,NaN,48.18181818181818,30.727272727272727,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T10:00:00Z,feed_4901,NaN,48.27272727272727,32.916666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T11:00:00Z,feed_4901,NaN,47.2,33.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T12:00:00Z,feed_4901,NaN,NaN,33.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T13:00:00Z,feed_4901,NaN,NaN,31.083333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T14:00:00Z,feed_4901,NaN,NaN,32.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T15:00:00Z,feed_4901,NaN,NaN,30.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T16:00:00Z,feed_4901,NaN,46,32.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T17:00:00Z,feed_4901,NaN,49.90909090909091,30.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T18:00:00Z,feed_4901,NaN,54.81818181818182,31,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T19:00:00Z,feed_4901,NaN,58.09090909090909,29.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T20:00:00Z,feed_4901,NaN,69.72727272727273,25.666666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T21:00:00Z,feed_4901,NaN,64.16666666666667,25.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T22:00:00Z,feed_4901,NaN,62.72727272727273,26.272727272727273,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-16T23:00:00Z,feed_4901,NaN,62.09090909090909,26.333333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T00:00:00Z,feed_4901,NaN,73.45454545454545,23.333333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T01:00:00Z,feed_4901,NaN,73.72727272727273,22.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T02:00:00Z,feed_4901,NaN,90.91666666666667,17.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T03:00:00Z,feed_4901,NaN,102.9090909090909,15.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T04:00:00Z,feed_4901,NaN,95.72727272727273,18.916666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T05:00:00Z,feed_4901,NaN,86.81818181818181,22.666666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T06:00:00Z,feed_4901,NaN,69.72727272727273,28.333333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T07:00:00Z,feed_4901,NaN,60.833333333333336,28.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T08:00:00Z,feed_4901,NaN,59.27272727272727,27.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T09:00:00Z,feed_4901,NaN,56.63636363636363,29.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T10:00:00Z,feed_4901,NaN,54.18181818181818,33.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T11:00:00Z,feed_4901,NaN,46,37.45454545454545,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T12:00:00Z,feed_4901,NaN,NaN,37.333333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T13:00:00Z,feed_4901,NaN,45.333333333333336,36.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T14:00:00Z,feed_4901,NaN,NaN,35.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T15:00:00Z,feed_4901,NaN,NaN,35.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T16:00:00Z,feed_4901,NaN,NaN,33.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T17:00:00Z,feed_4901,NaN,47.666666666666664,31.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T18:00:00Z,feed_4901,NaN,65,25.916666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T19:00:00Z,feed_4901,NaN,68.54545454545455,27,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T20:00:00Z,feed_4901,NaN,86,22.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T21:00:00Z,feed_4901,NaN,102.36363636363636,20.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T22:00:00Z,feed_4901,NaN,115.0909090909091,17.09090909090909,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-17T23:00:00Z,feed_4901,NaN,127.25,15,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T00:00:00Z,feed_4901,NaN,92,20.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T01:00:00Z,feed_4901,NaN,75.36363636363636,22.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T02:00:00Z,feed_4901,NaN,75.63636363636364,21.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T03:00:00Z,feed_4901,NaN,99.36363636363636,16.083333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T04:00:00Z,feed_4901,NaN,121.5,14.4,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T05:00:00Z,feed_4901,NaN,125.63636363636364,21.09090909090909,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T06:00:00Z,feed_4901,NaN,83.36363636363636,27.416666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T07:00:00Z,feed_4901,NaN,59,33.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T08:00:00Z,feed_4901,NaN,51.72727272727273,34.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T09:00:00Z,feed_4901,7,46,36.916666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T10:00:00Z,feed_4901,NaN,NaN,39.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T11:00:00Z,feed_4901,NaN,NaN,42.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T12:00:00Z,feed_4901,NaN,NaN,45.916666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T13:00:00Z,feed_4901,NaN,NaN,48.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T14:00:00Z,feed_4901,NaN,NaN,49.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T15:00:00Z,feed_4901,NaN,NaN,45.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T16:00:00Z,feed_4901,NaN,NaN,41.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,7
2016-05-18T17:00:00Z,feed_4901,NaN,45.6,40.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T18:00:00Z,feed_4901,NaN,48.09090909090909,34.45454545454545,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T19:00:00Z,feed_4901,NaN,64.45454545454545,29.916666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T20:00:00Z,feed_4901,NaN,81,22.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T21:00:00Z,feed_4901,NaN,93.16666666666667,22,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T22:00:00Z,feed_4901,NaN,87.63636363636364,20.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-18T23:00:00Z,feed_4901,NaN,88.0909090909091,20.583333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T00:00:00Z,feed_4901,NaN,93.45454545454545,16.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T01:00:00Z,feed_4901,NaN,97.0909090909091,16.90909090909091,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T02:00:00Z,feed_4901,NaN,105.5,16.083333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T03:00:00Z,feed_4901,NaN,129.63636363636363,14.583333333333334,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T04:00:00Z,feed_4901,NaN,152.27272727272728,15,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T05:00:00Z,feed_4901,NaN,115.45454545454545,20.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T06:00:00Z,feed_4901,NaN,102.63636363636364,24.333333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T07:00:00Z,feed_4901,NaN,88.66666666666667,25.916666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T08:00:00Z,feed_4901,NaN,83.54545454545455,30.833333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T09:00:00Z,feed_4901,NaN,71.45454545454545,32.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T10:00:00Z,feed_4901,NaN,60.90909090909091,35.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T11:00:00Z,feed_4901,NaN,49.18181818181818,40.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T12:00:00Z,feed_4901,NaN,54.083333333333336,42.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T13:00:00Z,feed_4901,NaN,51.54545454545455,43.18181818181818,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T14:00:00Z,feed_4901,NaN,47.36363636363637,43.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T15:00:00Z,feed_4901,NaN,47.45454545454545,42.083333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T16:00:00Z,feed_4901,NaN,48.888888888888886,39.083333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T17:00:00Z,feed_4901,NaN,47,35.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T18:00:00Z,feed_4901,NaN,53.36363636363637,32,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T19:00:00Z,feed_4901,NaN,59.333333333333336,33.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T20:00:00Z,feed_4901,NaN,68.81818181818181,32.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T21:00:00Z,feed_4901,NaN,68.0909090909091,33.333333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T22:00:00Z,feed_4901,NaN,70.18181818181819,32.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-19T23:00:00Z,feed_4901,NaN,66.45454545454545,30.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T00:00:00Z,feed_4901,NaN,60.75,28.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T01:00:00Z,feed_4901,NaN,60.81818181818182,27.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T02:00:00Z,feed_4901,NaN,63.81818181818182,28.416666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T03:00:00Z,feed_4901,NaN,70.54545454545455,29.09090909090909,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T04:00:00Z,feed_4901,NaN,76.27272727272727,28.727272727272727,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T05:00:00Z,feed_4901,NaN,78.0909090909091,30.166666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T06:00:00Z,feed_4901,NaN,76.5,31.083333333333332,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T07:00:00Z,feed_4901,NaN,75.54545454545455,32.36363636363637,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T08:00:00Z,feed_4901,NaN,65,35.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T09:00:00Z,feed_4901,NaN,55.63636363636363,36.083333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T10:00:00Z,feed_4901,NaN,55.36363636363637,39.2,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T11:00:00Z,feed_4901,NaN,47.333333333333336,39.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T12:00:00Z,feed_4901,NaN,46,40,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T13:00:00Z,feed_4901,NaN,45,39.083333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T14:00:00Z,feed_4901,NaN,NaN,37.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T15:00:00Z,feed_4901,NaN,46,39,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T16:00:00Z,feed_4901,NaN,49.63636363636363,36.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T17:00:00Z,feed_4901,NaN,55.36363636363637,36.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T18:00:00Z,feed_4901,NaN,60.333333333333336,35.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T19:00:00Z,feed_4901,NaN,63.09090909090909,35.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T20:00:00Z,feed_4901,NaN,61.54545454545455,36.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T21:00:00Z,feed_4901,NaN,65.18181818181819,34.083333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T22:00:00Z,feed_4901,NaN,61.583333333333336,35.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-20T23:00:00Z,feed_4901,NaN,60.36363636363637,36.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T00:00:00Z,feed_4901,NaN,59.81818181818182,39.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T01:00:00Z,feed_4901,NaN,61.27272727272727,39.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T02:00:00Z,feed_4901,NaN,63,38.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T03:00:00Z,feed_4901,NaN,64.66666666666667,37.166666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T04:00:00Z,feed_4901,NaN,64.0909090909091,35.36363636363637,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T05:00:00Z,feed_4901,NaN,64.36363636363636,33.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T06:00:00Z,feed_4901,NaN,59.18181818181818,33.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T07:00:00Z,feed_4901,NaN,56.166666666666664,32.666666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T08:00:00Z,feed_4901,NaN,54.72727272727273,31.916666666666668,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T09:00:00Z,feed_4901,NaN,50.18181818181818,32.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T10:00:00Z,feed_4901,NaN,49.63636363636363,33.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T11:00:00Z,feed_4901,NaN,47.90909090909091,34.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T12:00:00Z,feed_4901,NaN,48.54545454545455,34.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T13:00:00Z,feed_4901,NaN,48.916666666666664,34.833333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T14:00:00Z,feed_4901,NaN,48.36363636363637,34.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T15:00:00Z,feed_4901,NaN,49.09090909090909,34.18181818181818,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T16:00:00Z,feed_4901,NaN,48.63636363636363,33.75,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T17:00:00Z,feed_4901,NaN,50.63636363636363,33.81818181818182,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T18:00:00Z,feed_4901,NaN,59.36363636363637,34.25,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T19:00:00Z,feed_4901,NaN,62.583333333333336,33.416666666666664,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T20:00:00Z,feed_4901,NaN,64.81818181818181,33.583333333333336,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T21:00:00Z,feed_4901,NaN,76.81818181818181,31.09090909090909,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
2016-05-21T22:00:00Z,feed_4901,NaN,70.72727272727273,30.5,NaN,NA,NA,NA,NA,-122.3805525,37.9416845,NaN
